C:\Users\Nick\Desktop\driving_images\IMG\center_2019_04_01_19_21_07_309.jpg,C:\Users\Nick\Desktop\driving_images\IMG\left_2019_04_01_19_21_07_309.jpg,C:\Users\Nick\Desktop\driving_images\IMG\right_2019_04_01_19_21_07_309.jpg,0,1,0,8.754579
C:\Users\Nick\Desktop\driving_images\IMG\center_2019_04_01_19_21_07_401.jpg,C:\Users\Nick\Desktop\driving_images\IMG\left_2019_04_01_19_21_07_401.jpg,C:\Users\Nick\Desktop\driving_images\IMG\right_2019_04_01_19_21_07_401.jpg,0,1,0,9.874128
C:\Users\Nick\Desktop\driving_images\IMG\center_2019_04_01_19_21_07_481.jpg,C:\Users\Nick\Desktop\driving_images\IMG\left_2019_04_01_19_21_07_481.jpg,C:\Users\Nick\Desktop\driving_images\IMG\right_2019_04_01_19_21_07_481.jpg,0,1,0,10.76196
C:\Users\Nick\Desktop\driving_images\IMG\center_2019_04_01_19_21_07_572.jpg,C:\Users\Nick\Desktop\driving_images\IMG\left_2019_04_01_19_21_07_572.jpg,C:\Users\Nick\Desktop\driving_images\IMG\right_2019_04_01_19_21_07_572.jpg,0.15,1,0,11.97564
C:\Users\Nick\Desktop\driving_images\IMG\center_2019_04_01_19_21_07_661.jpg,C:\Users\Nick\Desktop\driving_images\IMG\left_2019_04_01_19_21_07_661.jpg,C:\Users\Nick\Desktop\driving_images\IMG\right_2019_04_01_19_21_07_661.jpg,0.35,1,0,12.76782
C:\Users\Nick\Desktop\driving_images\IMG\center_2019_04_01_19_21_07_752.jpg,C:\Users\Nick\Desktop\driving_images\IMG\left_2019_04_01_19_21_07_752.jpg,C:\Users\Nick\Desktop\driving_images\IMG\right_2019_04_01_19_21_07_752.jpg,0,1,0,13.69276
C:\Users\Nick\Desktop\driving_images\IMG\center_2019_04_01_19_21_07_841.jpg,C:\Users\Nick\Desktop\driving_images\IMG\left_2019_04_01_19_21_07_841.jpg,C:\Users\Nick\Desktop\driving_images\IMG\right_2019_04_01_19_21_07_841.jpg,0,0.8195903,0,14.50002
C:\Users\Nick\Desktop\driving_images\IMG\center_2019_04_01_19_21_07_928.jpg,C:\Users\Nick\Desktop\driving_images\IMG\left_2019_04_01_19_21_07_928.jpg,C:\Users\Nick\Desktop\driving_images\IMG\right_2019_04_01_19_21_07_928.jpg,0.2,0.5586348,0,15.01948
C:\Users\Nick\Desktop\driving_images\IMG\center_2019_04_01_19_21_08_018.jpg,C:\Users\Nick\Desktop\driving_images\IMG\left_2019_04_01_19_21_08_018.jpg,C:\Users\Nick\Desktop\driving_images\IMG\right_2019_04_01_19_21_08_018.jpg,0,0.2902094,0,15.09929
C:\Users\Nick\Desktop\driving_images\IMG\center_2019_04_01_19_21_08_106.jpg,C:\Users\Nick\Desktop\driving_images\IMG\left_2019_04_01_19_21_08_106.jpg,C:\Users\Nick\Desktop\driving_images\IMG\right_2019_04_01_19_21_08_106.jpg,0,0.02468751,0,15.26969
C:\Users\Nick\Desktop\driving_images\IMG\center_2019_04_01_19_21_08_193.jpg,C:\Users\Nick\Desktop\driving_images\IMG\left_2019_04_01_19_21_08_193.jpg,C:\Users\Nick\Desktop\driving_images\IMG\right_2019_04_01_19_21_08_193.jpg,0,0,0,14.52354
C:\Users\Nick\Desktop\driving_images\IMG\center_2019_04_01_19_21_08_280.jpg,C:\Users\Nick\Desktop\driving_images\IMG\left_2019_04_01_19_21_08_280.jpg,C:\Users\Nick\Desktop\driving_images\IMG\right_2019_04_01_19_21_08_280.jpg,0,0,0,14.31581
C:\Users\Nick\Desktop\driving_images\IMG\center_2019_04_01_19_21_08_370.jpg,C:\Users\Nick\Desktop\driving_images\IMG\left_2019_04_01_19_21_08_370.jpg,C:\Users\Nick\Desktop\driving_images\IMG\right_2019_04_01_19_21_08_370.jpg,0.15,0,0,14.58933
C:\Users\Nick\Desktop\driving_images\IMG\center_2019_04_01_19_21_08_461.jpg,C:\Users\Nick\Desktop\driving_images\IMG\left_2019_04_01_19_21_08_461.jpg,C:\Users\Nick\Desktop\driving_images\IMG\right_2019_04_01_19_21_08_461.jpg,0.35,0,0,14.19508
C:\Users\Nick\Desktop\driving_images\IMG\center_2019_04_01_19_21_08_548.jpg,C:\Users\Nick\Desktop\driving_images\IMG\left_2019_04_01_19_21_08_548.jpg,C:\Users\Nick\Desktop\driving_images\IMG\right_2019_04_01_19_21_08_548.jpg,0.5500001,0,0,13.6328
C:\Users\Nick\Desktop\driving_images\IMG\center_2019_04_01_19_21_08_639.jpg,C:\Users\Nick\Desktop\driving_images\IMG\left_2019_04_01_19_21_08_639.jpg,C:\Users\Nick\Desktop\driving_images\IMG\right_2019_04_01_19_21_08_639.jpg,0.8000001,0,0,12.99373
C:\Users\Nick\Desktop\driving_images\IMG\center_2019_04_01_19_21_08_728.jpg,C:\Users\Nick\Desktop\driving_images\IMG\left_2019_04_01_19_21_08_728.jpg,C:\Users\Nick\Desktop\driving_images\IMG\right_2019_04_01_19_21_08_728.jpg,1,0,0,12.43411
C:\Users\Nick\Desktop\driving_images\IMG\center_2019_04_01_19_21_08_819.jpg,C:\Users\Nick\Desktop\driving_images\IMG\left_2019_04_01_19_21_08_819.jpg,C:\Users\Nick\Desktop\driving_images\IMG\right_2019_04_01_19_21_08_819.jpg,1,0,0,11.61223
C:\Users\Nick\Desktop\driving_images\IMG\center_2019_04_01_19_21_08_910.jpg,C:\Users\Nick\Desktop\driving_images\IMG\left_2019_04_01_19_21_08_910.jpg,C:\Users\Nick\Desktop\driving_images\IMG\right_2019_04_01_19_21_08_910.jpg,0,0,0,11.27641
C:\Users\Nick\Desktop\driving_images\IMG\center_2019_04_01_19_21_08_999.jpg,C:\Users\Nick\Desktop\driving_images\IMG\left_2019_04_01_19_21_08_999.jpg,C:\Users\Nick\Desktop\driving_images\IMG\right_2019_04_01_19_21_08_999.jpg,0,0,0,10.91823
C:\Users\Nick\Desktop\driving_images\IMG\center_2019_04_01_19_21_09_091.jpg,C:\Users\Nick\Desktop\driving_images\IMG\left_2019_04_01_19_21_09_091.jpg,C:\Users\Nick\Desktop\driving_images\IMG\right_2019_04_01_19_21_09_091.jpg,0,0,0,10.3121
C:\Users\Nick\Desktop\driving_images\IMG\center_2019_04_01_19_21_09_181.jpg,C:\Users\Nick\Desktop\driving_images\IMG\left_2019_04_01_19_21_09_181.jpg,C:\Users\Nick\Desktop\driving_images\IMG\right_2019_04_01_19_21_09_181.jpg,0,0.2695161,0,9.952613
C:\Users\Nick\Desktop\driving_images\IMG\center_2019_04_01_19_21_09_275.jpg,C:\Users\Nick\Desktop\driving_images\IMG\left_2019_04_01_19_21_09_275.jpg,C:\Users\Nick\Desktop\driving_images\IMG\right_2019_04_01_19_21_09_275.jpg,0,0.5496858,0,9.793324
C:\Users\Nick\Desktop\driving_images\IMG\center_2019_04_01_19_21_09_365.jpg,C:\Users\Nick\Desktop\driving_images\IMG\left_2019_04_01_19_21_09_365.jpg,C:\Users\Nick\Desktop\driving_images\IMG\right_2019_04_01_19_21_09_365.jpg,0,0.8201264,0,10.07503
C:\Users\Nick\Desktop\driving_images\IMG\center_2019_04_01_19_21_09_457.jpg,C:\Users\Nick\Desktop\driving_images\IMG\left_2019_04_01_19_21_09_457.jpg,C:\Users\Nick\Desktop\driving_images\IMG\right_2019_04_01_19_21_09_457.jpg,0.25,1,0,10.42922
C:\Users\Nick\Desktop\driving_images\IMG\center_2019_04_01_19_21_09_548.jpg,C:\Users\Nick\Desktop\driving_images\IMG\left_2019_04_01_19_21_09_548.jpg,C:\Users\Nick\Desktop\driving_images\IMG\right_2019_04_01_19_21_09_548.jpg,0.45,1,0,11.03462
C:\Users\Nick\Desktop\driving_images\IMG\center_2019_04_01_19_21_09_639.jpg,C:\Users\Nick\Desktop\driving_images\IMG\left_2019_04_01_19_21_09_639.jpg,C:\Users\Nick\Desktop\driving_images\IMG\right_2019_04_01_19_21_09_639.jpg,0.7,1,0,11.67018
C:\Users\Nick\Desktop\driving_images\IMG\center_2019_04_01_19_21_09_729.jpg,C:\Users\Nick\Desktop\driving_images\IMG\left_2019_04_01_19_21_09_729.jpg,C:\Users\Nick\Desktop\driving_images\IMG\right_2019_04_01_19_21_09_729.jpg,0.9000002,0.9093302,0,12.11319
C:\Users\Nick\Desktop\driving_images\IMG\center_2019_04_01_19_21_09_823.jpg,C:\Users\Nick\Desktop\driving_images\IMG\left_2019_04_01_19_21_09_823.jpg,C:\Users\Nick\Desktop\driving_images\IMG\right_2019_04_01_19_21_09_823.jpg,0,0.6285271,0,12.24269
C:\Users\Nick\Desktop\driving_images\IMG\center_2019_04_01_19_21_09_915.jpg,C:\Users\Nick\Desktop\driving_images\IMG\left_2019_04_01_19_21_09_915.jpg,C:\Users\Nick\Desktop\driving_images\IMG\right_2019_04_01_19_21_09_915.jpg,0,0.3567026,0,11.92099
C:\Users\Nick\Desktop\driving_images\IMG\center_2019_04_01_19_21_10_005.jpg,C:\Users\Nick\Desktop\driving_images\IMG\left_2019_04_01_19_21_10_005.jpg,C:\Users\Nick\Desktop\driving_images\IMG\right_2019_04_01_19_21_10_005.jpg,0,0.08202597,0,11.60082
C:\Users\Nick\Desktop\driving_images\IMG\center_2019_04_01_19_21_10_097.jpg,C:\Users\Nick\Desktop\driving_images\IMG\left_2019_04_01_19_21_10_097.jpg,C:\Users\Nick\Desktop\driving_images\IMG\right_2019_04_01_19_21_10_097.jpg,0,0,0,10.90924
C:\Users\Nick\Desktop\driving_images\IMG\center_2019_04_01_19_21_10_191.jpg,C:\Users\Nick\Desktop\driving_images\IMG\left_2019_04_01_19_21_10_191.jpg,C:\Users\Nick\Desktop\driving_images\IMG\right_2019_04_01_19_21_10_191.jpg,0,0.185208,0,10.41674
C:\Users\Nick\Desktop\driving_images\IMG\center_2019_04_01_19_21_10_282.jpg,C:\Users\Nick\Desktop\driving_images\IMG\left_2019_04_01_19_21_10_282.jpg,C:\Users\Nick\Desktop\driving_images\IMG\right_2019_04_01_19_21_10_282.jpg,0,0.4592227,0,10.28868
C:\Users\Nick\Desktop\driving_images\IMG\center_2019_04_01_19_21_10_374.jpg,C:\Users\Nick\Desktop\driving_images\IMG\left_2019_04_01_19_21_10_374.jpg,C:\Users\Nick\Desktop\driving_images\IMG\right_2019_04_01_19_21_10_374.jpg,0,0.7343763,0,10.47286
C:\Users\Nick\Desktop\driving_images\IMG\center_2019_04_01_19_21_10_462.jpg,C:\Users\Nick\Desktop\driving_images\IMG\left_2019_04_01_19_21_10_462.jpg,C:\Users\Nick\Desktop\driving_images\IMG\right_2019_04_01_19_21_10_462.jpg,0,1,0,10.81361
C:\Users\Nick\Desktop\driving_images\IMG\center_2019_04_01_19_21_10_556.jpg,C:\Users\Nick\Desktop\driving_images\IMG\left_2019_04_01_19_21_10_556.jpg,C:\Users\Nick\Desktop\driving_images\IMG\right_2019_04_01_19_21_10_556.jpg,0,1,0,11.46947
C:\Users\Nick\Desktop\driving_images\IMG\center_2019_04_01_19_21_10_646.jpg,C:\Users\Nick\Desktop\driving_images\IMG\left_2019_04_01_19_21_10_646.jpg,C:\Users\Nick\Desktop\driving_images\IMG\right_2019_04_01_19_21_10_646.jpg,-0.05,0.820773,0,11.74442
C:\Users\Nick\Desktop\driving_images\IMG\center_2019_04_01_19_21_10_739.jpg,C:\Users\Nick\Desktop\driving_images\IMG\left_2019_04_01_19_21_10_739.jpg,C:\Users\Nick\Desktop\driving_images\IMG\right_2019_04_01_19_21_10_739.jpg,-0.3,0.5441862,0,11.57764
C:\Users\Nick\Desktop\driving_images\IMG\center_2019_04_01_19_21_10_827.jpg,C:\Users\Nick\Desktop\driving_images\IMG\left_2019_04_01_19_21_10_827.jpg,C:\Users\Nick\Desktop\driving_images\IMG\right_2019_04_01_19_21_10_827.jpg,0,0.2748944,0,11.44114
C:\Users\Nick\Desktop\driving_images\IMG\center_2019_04_01_19_21_10_918.jpg,C:\Users\Nick\Desktop\driving_images\IMG\left_2019_04_01_19_21_10_918.jpg,C:\Users\Nick\Desktop\driving_images\IMG\right_2019_04_01_19_21_10_918.jpg,0,0.005496398,0,10.98169
C:\Users\Nick\Desktop\driving_images\IMG\center_2019_04_01_19_21_11_008.jpg,C:\Users\Nick\Desktop\driving_images\IMG\left_2019_04_01_19_21_11_008.jpg,C:\Users\Nick\Desktop\driving_images\IMG\right_2019_04_01_19_21_11_008.jpg,0,0.08997072,0,10.4415
C:\Users\Nick\Desktop\driving_images\IMG\center_2019_04_01_19_21_11_097.jpg,C:\Users\Nick\Desktop\driving_images\IMG\left_2019_04_01_19_21_11_097.jpg,C:\Users\Nick\Desktop\driving_images\IMG\right_2019_04_01_19_21_11_097.jpg,0,0.3550605,0,10.05629
C:\Users\Nick\Desktop\driving_images\IMG\center_2019_04_01_19_21_11_187.jpg,C:\Users\Nick\Desktop\driving_images\IMG\left_2019_04_01_19_21_11_187.jpg,C:\Users\Nick\Desktop\driving_images\IMG\right_2019_04_01_19_21_11_187.jpg,0,0.6288443,0,10.01192
C:\Users\Nick\Desktop\driving_images\IMG\center_2019_04_01_19_21_11_278.jpg,C:\Users\Nick\Desktop\driving_images\IMG\left_2019_04_01_19_21_11_278.jpg,C:\Users\Nick\Desktop\driving_images\IMG\right_2019_04_01_19_21_11_278.jpg,0,0.8997816,0,10.17748
C:\Users\Nick\Desktop\driving_images\IMG\center_2019_04_01_19_21_11_370.jpg,C:\Users\Nick\Desktop\driving_images\IMG\left_2019_04_01_19_21_11_370.jpg,C:\Users\Nick\Desktop\driving_images\IMG\right_2019_04_01_19_21_11_370.jpg,0,1,0,10.5993
C:\Users\Nick\Desktop\driving_images\IMG\center_2019_04_01_19_21_11_461.jpg,C:\Users\Nick\Desktop\driving_images\IMG\left_2019_04_01_19_21_11_461.jpg,C:\Users\Nick\Desktop\driving_images\IMG\right_2019_04_01_19_21_11_461.jpg,-0.2,1,0,10.8784
C:\Users\Nick\Desktop\driving_images\IMG\center_2019_04_01_19_21_11_551.jpg,C:\Users\Nick\Desktop\driving_images\IMG\left_2019_04_01_19_21_11_551.jpg,C:\Users\Nick\Desktop\driving_images\IMG\right_2019_04_01_19_21_11_551.jpg,-0.45,1,0,11.07112
C:\Users\Nick\Desktop\driving_images\IMG\center_2019_04_01_19_21_11_644.jpg,C:\Users\Nick\Desktop\driving_images\IMG\left_2019_04_01_19_21_11_644.jpg,C:\Users\Nick\Desktop\driving_images\IMG\right_2019_04_01_19_21_11_644.jpg,-0.6500001,0.9038765,0,11.17373
C:\Users\Nick\Desktop\driving_images\IMG\center_2019_04_01_19_21_11_734.jpg,C:\Users\Nick\Desktop\driving_images\IMG\left_2019_04_01_19_21_11_734.jpg,C:\Users\Nick\Desktop\driving_images\IMG\right_2019_04_01_19_21_11_734.jpg,0,0.6361678,0,10.96288
C:\Users\Nick\Desktop\driving_images\IMG\center_2019_04_01_19_21_11_826.jpg,C:\Users\Nick\Desktop\driving_images\IMG\left_2019_04_01_19_21_11_826.jpg,C:\Users\Nick\Desktop\driving_images\IMG\right_2019_04_01_19_21_11_826.jpg,0,0.3608413,0,10.78758
C:\Users\Nick\Desktop\driving_images\IMG\center_2019_04_01_19_21_11_914.jpg,C:\Users\Nick\Desktop\driving_images\IMG\left_2019_04_01_19_21_11_914.jpg,C:\Users\Nick\Desktop\driving_images\IMG\right_2019_04_01_19_21_11_914.jpg,0,0.09654251,0,10.67534
C:\Users\Nick\Desktop\driving_images\IMG\center_2019_04_01_19_21_12_002.jpg,C:\Users\Nick\Desktop\driving_images\IMG\left_2019_04_01_19_21_12_002.jpg,C:\Users\Nick\Desktop\driving_images\IMG\right_2019_04_01_19_21_12_002.jpg,-0.2,0,0,10.49425
C:\Users\Nick\Desktop\driving_images\IMG\center_2019_04_01_19_21_12_094.jpg,C:\Users\Nick\Desktop\driving_images\IMG\left_2019_04_01_19_21_12_094.jpg,C:\Users\Nick\Desktop\driving_images\IMG\right_2019_04_01_19_21_12_094.jpg,-0.45,0,0,9.709308
C:\Users\Nick\Desktop\driving_images\IMG\center_2019_04_01_19_21_12_181.jpg,C:\Users\Nick\Desktop\driving_images\IMG\left_2019_04_01_19_21_12_181.jpg,C:\Users\Nick\Desktop\driving_images\IMG\right_2019_04_01_19_21_12_181.jpg,-0.6500001,0,0,9.132234
C:\Users\Nick\Desktop\driving_images\IMG\center_2019_04_01_19_21_12_275.jpg,C:\Users\Nick\Desktop\driving_images\IMG\left_2019_04_01_19_21_12_275.jpg,C:\Users\Nick\Desktop\driving_images\IMG\right_2019_04_01_19_21_12_275.jpg,-0.9000002,0.2787638,0,8.723777
C:\Users\Nick\Desktop\driving_images\IMG\center_2019_04_01_19_21_12_365.jpg,C:\Users\Nick\Desktop\driving_images\IMG\left_2019_04_01_19_21_12_365.jpg,C:\Users\Nick\Desktop\driving_images\IMG\right_2019_04_01_19_21_12_365.jpg,-1,0.5516025,0,8.697456
C:\Users\Nick\Desktop\driving_images\IMG\center_2019_04_01_19_21_12_456.jpg,C:\Users\Nick\Desktop\driving_images\IMG\left_2019_04_01_19_21_12_456.jpg,C:\Users\Nick\Desktop\driving_images\IMG\right_2019_04_01_19_21_12_456.jpg,-1,0.8247102,0,9.21208
C:\Users\Nick\Desktop\driving_images\IMG\center_2019_04_01_19_21_12_547.jpg,C:\Users\Nick\Desktop\driving_images\IMG\left_2019_04_01_19_21_12_547.jpg,C:\Users\Nick\Desktop\driving_images\IMG\right_2019_04_01_19_21_12_547.jpg,0,1,0,9.706111
C:\Users\Nick\Desktop\driving_images\IMG\center_2019_04_01_19_21_12_641.jpg,C:\Users\Nick\Desktop\driving_images\IMG\left_2019_04_01_19_21_12_641.jpg,C:\Users\Nick\Desktop\driving_images\IMG\right_2019_04_01_19_21_12_641.jpg,0,1,0,10.28352
C:\Users\Nick\Desktop\driving_images\IMG\center_2019_04_01_19_21_12_730.jpg,C:\Users\Nick\Desktop\driving_images\IMG\left_2019_04_01_19_21_12_730.jpg,C:\Users\Nick\Desktop\driving_images\IMG\right_2019_04_01_19_21_12_730.jpg,0,0.7334005,0,11.0358
C:\Users\Nick\Desktop\driving_images\IMG\center_2019_04_01_19_21_12_819.jpg,C:\Users\Nick\Desktop\driving_images\IMG\left_2019_04_01_19_21_12_819.jpg,C:\Users\Nick\Desktop\driving_images\IMG\right_2019_04_01_19_21_12_819.jpg,0,0.4699025,0,11.24075
C:\Users\Nick\Desktop\driving_images\IMG\center_2019_04_01_19_21_12_904.jpg,C:\Users\Nick\Desktop\driving_images\IMG\left_2019_04_01_19_21_12_904.jpg,C:\Users\Nick\Desktop\driving_images\IMG\right_2019_04_01_19_21_12_904.jpg,0,0.7288515,0,11.79625
C:\Users\Nick\Desktop\driving_images\IMG\center_2019_04_01_19_21_12_992.jpg,C:\Users\Nick\Desktop\driving_images\IMG\left_2019_04_01_19_21_12_992.jpg,C:\Users\Nick\Desktop\driving_images\IMG\right_2019_04_01_19_21_12_992.jpg,0,0.9905761,0,12.57897
C:\Users\Nick\Desktop\driving_images\IMG\center_2019_04_01_19_21_13_078.jpg,C:\Users\Nick\Desktop\driving_images\IMG\left_2019_04_01_19_21_13_078.jpg,C:\Users\Nick\Desktop\driving_images\IMG\right_2019_04_01_19_21_13_078.jpg,0.1,1,0,13.40167
C:\Users\Nick\Desktop\driving_images\IMG\center_2019_04_01_19_21_13_163.jpg,C:\Users\Nick\Desktop\driving_images\IMG\left_2019_04_01_19_21_13_163.jpg,C:\Users\Nick\Desktop\driving_images\IMG\right_2019_04_01_19_21_13_163.jpg,0.3,1,0,14.2634
C:\Users\Nick\Desktop\driving_images\IMG\center_2019_04_01_19_21_13_244.jpg,C:\Users\Nick\Desktop\driving_images\IMG\left_2019_04_01_19_21_13_244.jpg,C:\Users\Nick\Desktop\driving_images\IMG\right_2019_04_01_19_21_13_244.jpg,0.5000001,1,0,14.9766
C:\Users\Nick\Desktop\driving_images\IMG\center_2019_04_01_19_21_13_331.jpg,C:\Users\Nick\Desktop\driving_images\IMG\left_2019_04_01_19_21_13_331.jpg,C:\Users\Nick\Desktop\driving_images\IMG\right_2019_04_01_19_21_13_331.jpg,0,1,0,16.00473
C:\Users\Nick\Desktop\driving_images\IMG\center_2019_04_01_19_21_13_416.jpg,C:\Users\Nick\Desktop\driving_images\IMG\left_2019_04_01_19_21_13_416.jpg,C:\Users\Nick\Desktop\driving_images\IMG\right_2019_04_01_19_21_13_416.jpg,0,1,0,16.80943
C:\Users\Nick\Desktop\driving_images\IMG\center_2019_04_01_19_21_13_502.jpg,C:\Users\Nick\Desktop\driving_images\IMG\left_2019_04_01_19_21_13_502.jpg,C:\Users\Nick\Desktop\driving_images\IMG\right_2019_04_01_19_21_13_502.jpg,0,1,0,17.64247
C:\Users\Nick\Desktop\driving_images\IMG\center_2019_04_01_19_21_13_586.jpg,C:\Users\Nick\Desktop\driving_images\IMG\left_2019_04_01_19_21_13_586.jpg,C:\Users\Nick\Desktop\driving_images\IMG\right_2019_04_01_19_21_13_586.jpg,0,1,0,18.46575
C:\Users\Nick\Desktop\driving_images\IMG\center_2019_04_01_19_21_13_673.jpg,C:\Users\Nick\Desktop\driving_images\IMG\left_2019_04_01_19_21_13_673.jpg,C:\Users\Nick\Desktop\driving_images\IMG\right_2019_04_01_19_21_13_673.jpg,0,1,0,19.48771
C:\Users\Nick\Desktop\driving_images\IMG\center_2019_04_01_19_21_13_760.jpg,C:\Users\Nick\Desktop\driving_images\IMG\left_2019_04_01_19_21_13_760.jpg,C:\Users\Nick\Desktop\driving_images\IMG\right_2019_04_01_19_21_13_760.jpg,0,1,0,20.30101
C:\Users\Nick\Desktop\driving_images\IMG\center_2019_04_01_19_21_13_842.jpg,C:\Users\Nick\Desktop\driving_images\IMG\left_2019_04_01_19_21_13_842.jpg,C:\Users\Nick\Desktop\driving_images\IMG\right_2019_04_01_19_21_13_842.jpg,0,1,0,21.10672
C:\Users\Nick\Desktop\driving_images\IMG\center_2019_04_01_19_21_13_927.jpg,C:\Users\Nick\Desktop\driving_images\IMG\left_2019_04_01_19_21_13_927.jpg,C:\Users\Nick\Desktop\driving_images\IMG\right_2019_04_01_19_21_13_927.jpg,0.2,1,0,21.88789
C:\Users\Nick\Desktop\driving_images\IMG\center_2019_04_01_19_21_14_012.jpg,C:\Users\Nick\Desktop\driving_images\IMG\left_2019_04_01_19_21_14_012.jpg,C:\Users\Nick\Desktop\driving_images\IMG\right_2019_04_01_19_21_14_012.jpg,0.45,1,0,22.77097
C:\Users\Nick\Desktop\driving_images\IMG\center_2019_04_01_19_21_14_095.jpg,C:\Users\Nick\Desktop\driving_images\IMG\left_2019_04_01_19_21_14_095.jpg,C:\Users\Nick\Desktop\driving_images\IMG\right_2019_04_01_19_21_14_095.jpg,0.6500001,1,0,23.3885
C:\Users\Nick\Desktop\driving_images\IMG\center_2019_04_01_19_21_14_178.jpg,C:\Users\Nick\Desktop\driving_images\IMG\left_2019_04_01_19_21_14_178.jpg,C:\Users\Nick\Desktop\driving_images\IMG\right_2019_04_01_19_21_14_178.jpg,0.8500001,1,0,23.9256
